1,1.1,1.1.1,1.11,1.12,1.13,1.14,1.15,1.16,1.17,1.18,1.19,1.2,1.2.1,1.21,1.22,1.23,1.24,1.25,1.26,1.27,1.28,1.29,1.3,1.3.1,1.31,1.32,1.33,1.34,1.35,1.36,1.37,1.38,1.39,1.4,1.4.1,1.41,1.42,1.43,1.44,1.45,1.46,1.47,1.48,1.49,1.5,1.5.1,1.51,1.6,1.7,1.8,1.9,2,2.1,2.1.1,2.11,2.12,2.13,2.14,2.15,2.16,2.18,2.19,2.2,2.2.1,2.21,2.22,2.23,2.24,2.25,2.26,2.27,2.28,2.29,2.3,2.3.1,2.31,2.32,2.33,2.34,2.35,2.36,2.37,2.38,2.39,2.4,2.4.1,2.41,2.42,2.43,2.44,2.45,2.46,2.47,2.48,2.49,2.5,2.5.1,2.51,2.6,2.7,2.8,2.9,3,3.1,3.1.1,3.11,3.12,3.13,3.14,3.15,3.16,3.17,3.18,3.19,3.2,3.2.1,3.21,3.22,3.23,3.24,3.25,3.26,3.27,3.28,3.29,3.3,3.3.1,3.31,3.32,3.33,3.34,3.35,3.36,3.37,3.38,3.39,3.4,3.4.1,3.41,3.42,3.43,3.44,3.45,3.46,3.47,3.48,3.49,3.5,3.5.1,3.6,3.7,3.8,3.9,4,4.1,4.1.1,4.11,4.12,4.13,4.14,4.15,4.16,4.17,4.18,4.19,4.2,4.2.1,4.21,4.22,4.23,4.24,4.25,4.26,4.27,4.28,4.29,4.3,4.3.1,4.31,4.32,4.33,4.34,4.35,4.36,4.37,4.38,4.39,4.4,4.4.1,4.41,4.42,4.43,4.44,4.45,4.46,4.47,4.48,4.49,4.5,4.5.1,4.6,4.7,4.8,4.9,5,5.1,5.1.1,5.11,5.12,5.13,5.14,5.15,5.16,5.17,5.18,5.19,5.2,5.2.1,5.21,5.22,5.23,5.24,5.25,5.26,5.27,5.28,5.29,5.3,5.3.1,5.31,5.32,5.33,5.34,5.35,5.36,5.37,5.38,5.39,5.4,5.4.1,5.41,5.42,5.43,5.44,5.45,5.46,5.47,5.48,5.49,5.5,5.5.1,5.51,5.52,5.6,5.7,5.8,5.9,taxonomy
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,0,7,0,0,2,0,0,0,0,0,0,140,16,85,55,0,77,54,18,104,44,42,90,15,0,0,0,0,0,0,0,0,0,31,45,133,118,45,9,7,39,0,17,14,171,5,9,18,128,14,50,6,9,31,61,2,21,15,11,22,15,12,1,2,1,4,8,2,1,0,0,0,8,47,5,0,0,13,2,1,21,38,127,106,0,0,0,0,0,0,83,8,0,0,58,38,0,0,0,29,19,0,0,0,0,0,0,0,0,0,29,160,27,44,5,69,60,16,0,23,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,33,0,0,1,2,0,0,0,0,0,16,11,3,0,0,0,0,0,0,0,0,0,11,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Chryseobacterium;NA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,1,0,0,0,0,0,0,0,0,Bacteria;Actinobacteriota;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Gardnerella;NA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,44,38,34,1,0,19,0,122,112,76,67,10,1,6,26,0,28,87,76,29,89,18,51,3,0,0,0,0,0,0,0,0,0,9,5,81,96,2,3,0,0,0,2,6,17,10,2,11,266,9,22,1,0,0,29,10,28,2,0,5,205,15,0,0,0,0,2,0,0,0,1,0,12,152,13,0,0,7,0,0,3,0,34,46,0,0,0,11,0,0,17,4,0,0,3,43,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,3,2,12,0,4,19,4,0,88,136,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,3,0,0,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Anoxybacillus;flavithermus
47,39,0,1,1,18,1,44,38,70,73,1,25,3,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,61,26,287,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,25,5,0,28,0,0,2,0,10,0,0,0,0,0,0,0,15,0,0,0,0,19,0,0,7,8,0,0,5,0,0,0,0,0,3,0,9,167,0,0,0,40,0,0,0,0,0,13,7,45,3,0,0,0,0,31,0,0,11,0,0,0,85,0,0,34,0,0,36,0,3,0,0,0,0,2,0,0,2,7,0,0,10,3,22,0,0,44,0,24,11,0,36,0,0,0,10,0,9,2,4,50,0,0,3,1,1,0,4,0,7,7,3,2,162,14,1,0,0,0,0,13,81,1,0,2,0,7,79,222,22,1,1,2,0,0,19,6,0,119,6,5,43,0,0,0,1,0,0,6,Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Curvibacter;gracilis
5,0,0,0,1,0,0,0,5,0,0,1,2,4,0,0,16,7,18,0,6,6,0,0,3,0,6,0,1,0,0,0,1,2,0,0,0,9,0,5,0,0,0,0,0,0,0,22,0,59,15,0,1,1,0,0,0,0,0,0,9,0,0,0,0,0,0,2,0,4,8,1,3,1,0,8,4,12,0,4,1,0,0,0,0,0,0,0,0,0,27,2,1,0,0,0,0,0,0,0,10,0,0,1,4,0,1,18,1,10,4,0,11,130,23,110,73,3,1,0,0,68,2,3,9,0,0,0,4,28,0,0,0,29,8,37,6,13,0,12,0,9,0,4,0,283,71,4,54,19,5,0,38,2,0,0,7,0,5,22,0,28,0,13,69,3,13,2,12,45,4,41,43,0,0,58,25,0,11,76,0,21,0,3,0,2,0,3,0,10,0,1,0,0,1,0,0,0,0,11,46,20,0,5,0,0,0,0,0,0,1,0,1,0,4,0,0,0,0,0,0,9,22,0,0,1,0,0,0,0,3,0,0,0,0,3,0,95,15,0,0,16,2,23,0,25,0,0,172,0,8,0,66,0,0,0,6,0,Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas;NA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2201,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;NA;NA;NA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,24,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,0,0,0,0,0,0,0,9,0,0,19,0,41,0,29,0,0,1,726,5,0,8,0,24,2,0,446,0,18,0,3,1,0,51,0,0,0,0,15,0,1,0,103,23,0,0,20,11,1,13,0,0,7,0,0,0,0,0,0,1,0,56,72,6,75,0,0,0,0,0,0,0,18,96,0,0,0,0,0,0,0,0,0,0,88,0,87,0,0,18,0,0,0,0,0,Bacteria;Firmicutes;Bacilli;Lactobacillales;Listeriaceae;Brochothrix;thermosphacta
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0,11,23,0,1,6,55,0,0,0,0,0,0,143,31,9,3,0,1305,97,0,9,0,0,0,0,0,0,0,0,29,7,2,0,0,0,0,0,4,0,0,0,0,0,18,0,0,0,0,0,0,0,0,1,4,19,42,0,0,0,0,0,1,0,31,1,0,0,0,0,0,0,0,0,0,0,4,225,0,0,1,0,0,0,0,2,0,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;fragi
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,6,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,43,0,0,0,0,0,0,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,3,0,0,0,1,2,1,11,1,0,6,4,0,7,1,0,0,167,1049,20,306,16,112,0,0,0,0,0,0,0,34,0,0,1,212,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Psychrobacter;NA
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,32,7,0,0,3,0,0,5,40,26,31,16,29,36,0,65,41,36,56,48,41,68,12,1,0,0,0,0,0,0,0,0,12,24,25,100,11,3,3,4,0,4,6,58,3,14,2,71,2,43,10,2,0,2,0,14,12,0,12,1,4,256,39,32,38,1,4,1,0,0,0,2,119,8,0,0,3,0,0,13,6,16,50,0,0,0,0,0,0,1,19,0,0,53,152,0,0,0,1,15,0,0,0,0,0,1,0,0,0,5,11,1,18,0,14,31,6,0,9,7,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Luteimonas;NA
